CHROM	POS	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	S1	s20	S2	s3	s4	s5	s6	s7	s8	s9	
NC_031768.1	278	37	37	56	41	37	45	39	48	48	34	53	47	43	47	39	53	53	49	42	62
NC_031768.1	279	37	37	55	41	37	46	38	48	48	33	53	47	43	47	40	53	52	49	42	62
NC_031768.1	280	38	37	56	43	37	46	37	48	48	33	53	47	43	47	40	52	53	48	41	62
NC_031768.1	281	40	37	56	43	36	46	38	48	48	34	53	47	43	45	41	52	52	49	41	60
NC_031768.1	282	40	37	55	42	35	47	40	48	47	34	52	47	43	47	40	52	52	50	42	60
NC_031768.1	283	43	37	55	42	35	47	40	48	47	36	52	46	44	47	41	51	52	51	42	58
NC_031768.1	284	43	37	55	42	36	48	40	48	47	37	52	46	44	47	42	51	52	50	41	58
NC_031768.1	285	42	37	54	42	35	50	41	49	47	36	53	46	43	47	43	51	51	50	41	59
NC_031768.1	286	43	38	53	41	35	50	41	49	46	36	53	46	43	48	44	50	52	50	41	58
NC_031768.1	287	43	38	53	41	32	50	42	50	45	35	53	45	43	49	43	50	51	50	41	58
NC_031768.1	288	44	38	53	41	32	50	42	52	46	35	54	45	41	48	42	50	51	50	41	57
NC_031768.1	289	45	39	53	41	32	52	43	54	47	35	56	47	41	48	42	50	51	48	41	57
NC_031768.1	290	46	39	53	40	31	52	44	54	47	36	56	47	42	45	42	49	50	49	41	57
NC_031768.1	291	46	39	52	41	32	51	44	54	48	38	54	47	42	46	41	50	51	50	41	57
NC_031768.1	292	46	39	52	40	31	50	44	55	48	37	54	48	43	46	42	50	52	51	40	57
NC_031768.1	293	46	39	52	40	32	51	45	54	47	37	54	48	41	45	42	50	53	51	39	57
NC_031768.1	294	47	39	53	40	31	51	45	54	46	38	54	48	41	45	42	50	53	51	39	57
NC_031768.1	295	47	39	53	40	31	51	45	54	46	38	51	48	42	45	41	50	53	50	40	57
NC_031768.1	296	48	39	50	41	31	51	45	54	46	38	50	48	42	45	40	52	53	52	39	57
NC_031768.1	297	48	41	49	41	31	52	46	55	45	39	49	48	42	46	40	52	56	53	39	57
NC_031768.1	298	48	42	48	41	31	51	46	55	47	39	47	48	41	46	40	50	56	53	37	57
NC_031768.1	299	46	42	48	42	32	51	47	56	47	41	46	47	40	46	40	52	55	53	39	57
NC_031768.1	300	46	43	48	41	32	50	47	57	47	43	46	47	40	47	40	53	55	54	39	59
NC_031768.1	301	46	43	47	41	30	50	47	60	47	43	46	48	43	47	40	53	57	54	41	59
NC_031768.1	302	46	43	46	40	31	52	46	60	46	43	47	48	43	46	40	56	57	54	41	59
NC_031768.1	303	46	43	45	40	32	52	47	61	45	42	47	47	42	44	40	56	56	53	41	58
NC_031768.1	304	46	43	46	40	31	52	46	61	46	42	47	46	41	44	38	56	54	54	43	57
NC_031768.1	305	45	43	47	40	30	51	44	61	45	42	47	46	41	46	38	57	53	56	44	57
NC_031768.1	306	46	43	48	40	31	51	43	61	45	42	46	46	41	46	38	60	54	57	43	57
NC_031768.1	307	47	43	49	40	31	51	44	61	46	42	47	45	40	46	38	60	54	58	43	58
NC_031768.1	308	48	44	50	39	32	51	44	60	46	41	46	45	41	47	38	59	54	58	41	57
NC_031768.1	309	47	45	50	38	33	51	44	62	47	42	47	46	41	47	38	59	53	58	41	57
NC_031768.1	310	48	46	49	39	33	51	45	61	47	42	47	46	41	48	38	59	54	57	40	57
NC_031768.1	311	47	46	49	39	34	50	45	62	48	42	47	46	41	48	38	59	55	57	40	57
NC_031768.1	312	47	45	50	40	34	49	45	61	49	43	48	46	42	47	38	58	55	57	39	57
NC_031768.1	313	47	45	51	39	34	49	46	61	50	41	48	45	42	49	37	58	55	55	38	57
NC_031768.1	314	48	44	51	39	33	49	46	61	49	41	47	44	42	48	37	58	55	55	38	57
NC_031768.1	315	50	44	50	39	33	49	45	61	49	41	47	44	42	48	38	56	55	55	38	56
NC_031768.1	316	49	42	50	39	31	49	44	61	48	41	47	44	42	46	38	56	56	55	38	56
NC_031768.1	317	49	42	50	39	32	50	45	62	49	41	48	44	42	46	39	57	56	55	39	56
NC_031768.1	318	51	42	51	39	32	50	44	61	51	41	47	47	43	47	39	57	56	55	39	55
NC_031768.1	319	52	43	51	39	32	50	45	62	49	40	47	47	43	46	38	58	55	55	39	55
NC_031768.1	320	53	44	51	39	32	49	44	61	49	40	47	47	44	47	38	57	53	56	40	55
NC_031768.1	321	53	44	53	40	33	49	44	61	51	41	47	47	44	48	42	56	53	57	39	56
NC_031768.1	322	53	45	52	40	33	48	43	62	51	41	46	48	44	48	43	57	52	56	38	56
NC_031768.1	323	53	47	53	38	33	48	43	61	50	41	46	48	45	49	44	59	52	57	37	56
NC_031768.1	324	54	46	54	38	33	49	43	62	50	42	47	47	45	48	44	59	52	57	37	56
NC_031768.1	325	53	44	52	37	33	49	42	62	50	41	46	44	44	48	44	58	52	57	37	57
NC_031768.1	326	53	44	49	36	34	49	42	62	49	41	46	44	44	48	43	58	51	56	37	57
NC_031768.1	327	53	44	49	36	33	47	42	61	49	40	46	45	45	49	43	57	52	56	37	56
NC_031768.1	328	53	44	50	36	33	47	43	62	48	40	45	45	46	49	41	57	52	56	37	57
NC_031768.1	329	54	45	48	37	33	47	43	60	49	39	41	47	46	48	40	57	53	56	37	56
NC_031768.1	330	53	46	48	38	33	47	43	59	49	39	41	48	46	49	40	57	54	55	37	56
NC_031768.1	331	54	46	46	40	33	46	43	60	50	39	40	48	45	51	41	54	53	55	37	56
NC_031768.1	332	54	46	46	40	33	47	43	62	52	39	40	48	45	51	41	54	53	55	36	55
NC_031768.1	333	53	48	44	40	33	46	42	62	53	40	40	50	47	50	42	54	53	55	38	55
NC_031768.1	334	53	48	44	40	32	46	43	63	52	40	38	50	47	50	42	54	53	55	38	55
NC_031768.1	335	53	48	44	40	33	45	44	63	52	40	38	50	47	50	42	54	53	56	38	55
NC_031768.1	336	53	48	45	40	33	45	45	62	52	39	38	50	48	48	42	53	53	56	37	54
NC_031768.1	337	53	48	46	40	33	45	45	62	51	38	37	49	48	47	42	53	53	54	37	55
NC_031768.1	338	53	48	47	40	33	46	45	62	52	38	37	49	48	49	42	54	53	54	38	54
NC_031768.1	339	53	45	48	38	33	46	45	62	51	38	37	50	47	50	42	53	54	51	38	52
NC_031768.1	340	53	47	48	39	33	44	45	60	51	36	39	50	46	49	43	54	54	53	37	52
NC_031768.1	341	53	47	48	38	33	44	44	59	51	36	39	50	46	49	43	52	55	53	37	52
NC_031768.1	342	53	47	48	39	33	44	44	61	50	36	39	50	46	49	43	52	55	53	38	51
NC_031768.1	343	53	45	48	39	32	44	45	63	50	34	39	49	46	49	44	52	55	53	38	50
NC_031768.1	344	53	46	47	39	32	44	44	63	51	34	40	48	47	48	44	52	56	52	38	51
NC_031768.1	345	53	46	47	40	32	45	44	64	52	33	41	48	47	46	45	52	57	52	39	53
NC_031768.1	346	54	44	46	40	32	44	44	64	52	33	41	48	48	46	45	52	56	53	40	53
NC_031768.1	347	53	44	46	40	32	44	44	65	51	33	42	48	48	46	44	52	56	52	39	51
NC_031768.1	348	54	44	46	41	32	44	44	65	51	33	41	48	48	45	44	53	55	53	39	52
NC_031768.1	349	54	44	47	42	33	44	43	65	51	35	41	51	48	45	44	52	57	53	39	52
NC_031768.1	350	54	43	47	42	34	43	43	65	52	35	42	52	48	45	43	51	56	53	40	52
NC_031768.1	351	53	43	47	42	36	44	43	65	53	35	42	52	48	45	44	50	57	52	41	52
NC_031768.1	352	53	44	47	42	36	44	43	65	53	35	42	50	48	45	46	49	56	52	41	53
NC_031768.1	353	53	44	46	42	36	45	43	64	53	35	42	50	49	46	45	52	57	52	41	52
NC_031768.1	354	53	44	46	42	37	45	43	64	53	35	43	50	49	46	46	52	58	54	41	51
NC_031768.1	355	51	44	45	42	37	45	43	63	53	35	43	50	47	45	46	53	57	53	40	52
NC_031768.1	356	51	42	45	42	37	45	43	61	54	35	41	51	48	45	46	53	56	53	41	52
NC_031768.1	357	51	42	45	42	38	46	43	61	54	35	42	51	48	47	46	53	56	52	41	52
NC_031768.1	358	50	43	46	42	36	46	43	60	54	34	42	50	47	46	46	54	55	51	40	52
NC_031768.1	359	50	43	48	42	36	46	43	60	54	34	43	49	48	45	46	54	55	51	40	52
NC_031768.1	360	50	43	50	41	35	44	41	61	56	34	42	47	49	45	45	54	55	50	40	52
NC_031768.1	361	50	43	51	41	35	44	42	61	56	34	42	47	48	45	45	55	54	50	40	50
NC_031768.1	362	50	43	51	41	35	44	43	61	56	34	42	47	49	45	45	54	54	50	40	50
NC_031768.1	363	51	43	52	41	34	41	43	61	56	34	42	46	49	45	45	54	55	49	42	51
NC_031768.1	364	49	43	52	41	33	40	43	63	54	34	42	46	48	46	45	54	55	49	42	51
NC_031768.1	365	49	43	52	41	34	40	43	65	55	34	42	46	48	47	45	54	56	49	42	50
NC_031768.1	366	22	26	52	1	13	40	16	65	57	18	42	22	48	20	1	54	29	48	42	19
NC_031768.1	367	22	26	52	1	13	40	16	66	57	19	42	22	48	20	1	53	29	48	42	19
NC_031768.1	368	21	25	52	1	13	40	16	66	56	19	42	22	48	20	1	52	30	48	41	19
NC_031768.1	369	21	25	52	1	13	40	16	65	56	19	42	22	48	20	1	52	30	47	41	19
NC_031768.1	370	21	25	52	1	13	41	16	65	56	19	44	22	46	21	1	52	30	47	41	19
NC_031768.1	371	21	25	53	1	13	40	16	65	56	19	44	22	47	21	1	52	30	47	42	19
NC_031768.1	372	21	25	54	1	14	39	17	67	56	20	44	20	46	21	2	51	29	47	42	20
NC_031768.1	373	46	42	53	41	37	40	47	67	55	37	44	44	46	47	45	51	57	47	42	52
NC_031768.1	374	46	43	53	41	37	40	47	67	56	37	44	45	47	47	44	52	57	47	41	53
NC_031768.1	375	46	43	52	41	37	40	47	66	58	40	46	45	48	47	44	51	58	46	41	54
NC_031768.1	376	48	43	52	42	38	41	48	66	57	38	47	47	47	47	44	51	58	46	41	54
NC_031768.1	377	49	43	52	42	39	40	51	67	57	40	47	47	46	47	44	51	59	45	41	54
NC_031768.1	378	51	44	50	42	39	40	51	67	57	40	49	47	46	48	44	51	59	45	41	55
NC_031768.1	379	52	44	50	43	40	40	51	68	56	40	47	47	46	48	45	51	60	46	39	55
NC_031768.1	380	53	45	48	43	40	39	51	69	56	40	46	46	45	48	45	51	61	47	39	56
NC_031768.1	381	53	46	46	44	39	39	51	68	57	40	47	47	46	49	45	51	61	47	40	57
NC_031768.1	382	53	46	45	45	39	39	52	71	57	39	47	47	46	49	45	52	61	46	41	57
NC_031768.1	383	53	45	45	46	39	39	53	71	57	40	47	47	46	51	47	52	61	45	41	56
NC_031768.1	384	55	46	46	45	39	39	53	71	57	40	47	47	46	51	47	53	62	45	41	57
NC_031768.1	385	55	47	47	45	40	39	53	71	58	39	47	47	45	51	47	53	62	45	41	56
NC_031768.1	386	55	47	46	44	40	39	53	70	57	39	46	46	44	50	47	52	62	45	41	55
NC_031768.1	387	55	46	46	44	40	37	53	72	57	39	46	47	45	49	48	52	62	46	41	56
NC_031768.1	388	56	46	47	45	40	37	55	71	57	40	46	47	44	49	48	51	64	46	42	56
NC_031768.1	389	56	46	47	45	40	38	56	71	57	40	48	47	43	50	48	51	64	48	41	55
NC_031768.1	390	56	45	48	44	40	38	54	71	57	41	49	46	44	50	48	51	63	50	41	55
NC_031768.1	391	56	45	47	44	40	39	55	71	57	42	49	45	45	50	48	49	63	50	42	54
NC_031768.1	392	55	45	47	44	38	38	55	71	58	42	49	45	46	50	45	48	62	50	42	52
NC_031768.1	393	55	46	46	44	38	39	55	70	58	41	48	44	46	50	45	48	60	50	41	51
NC_031768.1	394	56	47	46	44	38	39	57	70	59	41	48	44	46	51	45	48	60	50	41	51
NC_031768.1	395	57	47	47	45	38	40	57	70	60	41	47	43	46	51	45	48	60	52	41	49
NC_031768.1	396	57	48	47	46	39	40	57	69	60	41	47	42	46	52	45	48	60	52	41	49
NC_031768.1	397	59	49	47	46	39	40	57	69	59	42	47	43	47	52	43	48	61	50	42	49
NC_031768.1	398	59	49	47	46	39	41	57	69	60	42	48	42	47	52	43	48	62	51	42	49
NC_031768.1	399	59	50	47	45	39	41	56	69	60	42	48	42	49	52	44	48	63	51	43	49
NC_031768.1	400	59	51	47	45	39	41	57	70	58	42	49	42	49	52	44	49	63	54	43	48
NC_031768.1	401	58	52	47	45	38	41	56	70	61	42	47	42	48	53	44	49	63	55	45	47
NC_031768.1	402	58	52	47	45	38	41	54	69	60	42	47	42	47	53	44	49	63	55	45	47
NC_031768.1	403	56	52	47	46	38	40	54	69	59	42	46	42	48	53	44	48	63	55	45	47
NC_031768.1	404	57	52	48	47	37	40	55	69	60	43	47	43	48	53	45	49	62	55	45	46
NC_031768.1	405	58	53	49	47	37	40	55	70	61	44	48	42	47	53	44	49	61	55	45	46
NC_031768.1	406	59	53	48	46	37	40	55	71	61	43	50	42	47	53	45	49	61	56	45	46
NC_031768.1	407	59	53	48	46	38	42	54	72	60	43	49	41	47	53	45	50	60	55	44	46
NC_031768.1	408	59	53	48	45	38	43	54	72	61	43	49	42	47	53	44	49	60	55	43	46
NC_031768.1	409	61	54	48	45	38	44	54	72	62	43	49	42	47	53	44	49	59	55	44	46
NC_031768.1	410	59	54	47	45	38	45	54	72	62	43	50	43	48	53	44	49	57	54	45	46
NC_031768.1	411	59	54	46	46	38	45	54	72	63	44	50	43	48	53	44	48	57	54	47	46
NC_031768.1	412	59	54	46	46	38	47	54	72	63	44	50	43	48	52	44	47	57	53	48	46
NC_031768.1	413	59	55	45	46	37	47	54	71	63	44	51	43	48	52	44	46	58	53	48	45
NC_031768.1	414	59	55	45	45	36	47	54	71	63	44	51	43	48	53	44	45	58	53	48	45
NC_031768.1	415	60	55	44	43	36	47	55	72	62	44	50	41	50	53	45	45	58	54	48	44
NC_031768.1	416	60	55	45	42	36	48	55	72	62	44	50	41	51	54	47	45	58	54	48	44
NC_031768.1	417	61	56	44	42	36	48	56	72	61	44	51	42	51	56	46	45	58	54	48	45
NC_031768.1	418	61	56	44	42	36	48	56	74	61	44	52	43	50	58	45	45	59	55	48	44
NC_031768.1	419	61	56	44	41	36	49	55	74	62	44	52	42	49	58	45	45	59	54	49	44
NC_031768.1	420	62	55	44	41	37	50	55	74	62	45	52	42	48	58	44	44	59	54	49	44
NC_031768.1	421	62	55	44	41	37	51	55	73	61	45	53	43	48	58	44	44	58	54	49	45
NC_031768.1	422	62	55	45	40	37	51	55	71	61	45	53	43	47	58	44	44	59	54	50	45
NC_031768.1	423	62	55	45	41	37	52	55	72	60	46	54	43	47	58	44	45	58	54	50	45
NC_031768.1	424	62	55	44	41	37	52	55	72	59	46	54	45	48	57	45	45	58	54	50	45
NC_031768.1	425	62	55	44	40	38	51	55	71	58	46	53	45	47	55	45	45	58	52	50	45
NC_031768.1	426	61	55	45	40	38	52	56	71	59	44	54	46	46	55	45	45	59	52	50	45
NC_031768.1	427	61	55	45	40	38	52	54	71	59	44	53	46	46	55	45	44	58	53	50	45
NC_031768.1	428	60	55	45	40	36	54	52	71	60	44	53	47	46	56	45	44	58	54	48	45
NC_031768.1	429	59	56	44	39	36	53	52	71	60	44	53	47	46	56	44	44	58	54	48	44
NC_031768.1	430	58	55	42	38	36	53	53	72	60	45	52	47	46	56	44	44	59	54	48	46
NC_031768.1	431	59	55	42	39	36	54	53	72	60	45	52	47	46	57	44	44	60	54	48	46
NC_031768.1	432	59	55	42	38	38	53	53	73	61	45	52	47	46	57	44	45	59	53	47	44
NC_031768.1	433	57	55	43	38	38	53	53	74	62	43	53	47	46	58	44	44	59	53	47	43
NC_031768.1	434	57	55	43	38	38	51	53	75	63	43	54	47	46	58	44	45	59	53	48	43
NC_031768.1	435	57	54	43	38	38	51	51	74	64	43	53	47	46	57	44	45	59	53	48	45
NC_031768.1	436	56	54	44	38	38	52	51	74	65	44	54	49	46	57	42	46	58	54	49	45
NC_031768.1	437	55	54	45	36	38	52	50	75	65	45	55	50	46	58	44	46	57	55	49	44
NC_031768.1	438	53	53	46	36	38	52	49	73	63	44	54	50	46	58	43	46	57	54	48	45
NC_031768.1	439	52	54	45	36	38	51	47	72	64	44	52	48	46	57	43	46	57	56	48	45
NC_031768.1	440	50	55	45	36	38	51	47	72	64	44	51	48	46	57	42	46	57	55	49	45
NC_031768.1	441	49	55	45	36	36	52	47	72	62	43	50	48	46	57	41	45	57	56	49	44
NC_031768.1	442	49	55	46	38	36	52	46	72	62	43	50	47	47	58	40	46	57	55	51	45
NC_031768.1	443	50	55	47	38	36	52	45	72	62	42	51	48	47	57	39	46	58	57	51	45
NC_031768.1	444	50	56	47	38	36	52	45	72	63	43	51	48	47	59	40	46	59	57	51	46
NC_031768.1	445	51	56	47	38	36	53	45	73	64	43	52	49	46	59	40	46	59	57	50	46
NC_031768.1	446	52	56	48	38	38	53	46	73	66	43	52	49	46	60	40	44	58	55	50	46
NC_031768.1	447	53	56	48	38	38	52	44	72	67	44	52	49	46	60	41	44	57	54	52	46
NC_031768.1	448	53	55	48	37	38	52	44	72	66	43	53	49	46	58	41	43	56	54	52	45
NC_031768.1	449	54	55	48	37	38	51	44	71	66	42	54	49	47	59	41	41	55	55	51	44
NC_031768.1	450	55	54	49	37	37	51	44	71	66	42	54	49	47	58	43	40	54	54	52	43
NC_031768.1	451	56	56	50	37	37	52	44	69	66	42	54	50	44	59	43	42	52	54	51	46
NC_031768.1	452	57	57	50	37	37	50	44	70	66	42	53	50	44	59	43	39	52	54	52	46
NC_031768.1	453	56	57	50	37	37	49	44	70	66	42	53	50	44	59	43	39	52	56	53	46
NC_031768.1	454	56	55	50	37	38	49	44	69	66	42	53	50	44	59	43	38	50	55	51	46
NC_031768.1	455	56	55	49	37	37	49	44	69	66	42	52	50	44	59	43	38	52	53	51	47
NC_031768.1	456	55	55	48	36	35	51	43	69	65	41	52	50	44	59	43	37	52	53	52	47
NC_031768.1	457	55	55	47	36	36	52	42	70	64	39	52	51	45	60	43	37	53	54	52	45
NC_031768.1	458	54	57	46	36	36	52	43	70	65	39	52	49	44	60	44	39	54	54	53	46
NC_031768.1	459	54	55	49	36	34	51	43	69	65	39	52	48	44	62	44	40	54	54	53	47
NC_031768.1	460	54	56	50	36	34	52	43	69	66	39	52	48	44	63	44	40	53	54	54	48
NC_031768.1	461	53	56	50	38	33	52	42	70	64	40	53	48	44	64	44	40	52	53	54	48
NC_031768.1	462	53	56	51	38	33	53	42	70	63	40	52	48	43	62	44	41	52	53	55	47
NC_031768.1	463	54	56	50	38	33	53	42	70	62	40	52	49	43	60	44	41	52	53	56	48
NC_031768.1	464	54	56	50	38	33	53	42	69	63	40	52	49	43	61	44	41	52	53	56	48
NC_031768.1	465	57	55	51	38	32	54	42	69	63	40	51	49	43	60	44	42	53	53	58	49
NC_031768.1	466	57	56	51	39	32	54	42	68	63	39	51	49	43	60	45	43	51	56	58	48
NC_031768.1	467	57	55	51	39	32	54	42	68	62	39	50	50	43	59	45	43	51	57	57	48
NC_031768.1	468	57	55	51	39	33	54	42	68	61	39	50	49	42	59	46	43	51	57	56	48
NC_031768.1	469	57	55	51	38	35	55	40	68	63	38	51	49	42	59	46	42	52	57	56	48
NC_031768.1	470	58	54	51	38	35	57	40	68	63	38	51	49	42	60	48	43	54	56	55	49
NC_031768.1	471	57	53	49	38	35	56	40	68	61	39	51	49	43	59	48	44	56	57	55	49
NC_031768.1	472	55	52	49	39	36	56	40	67	62	39	51	50	43	59	47	43	57	57	55	50
NC_031768.1	473	55	50	51	39	37	56	41	68	62	39	51	51	43	60	47	41	57	56	55	50
NC_031768.1	474	54	50	50	39	36	55	40	67	63	39	50	51	43	60	46	42	56	56	54	50
NC_031768.1	475	54	50	50	39	36	54	41	68	64	39	50	50	43	60	46	42	57	57	54	49
NC_031768.1	476	53	50	50	39	36	54	41	68	64	39	50	50	43	60	46	42	57	57	54	49
NC_031768.1	477	53	50	50	39	37	54	40	68	64	38	50	50	42	59	45	42	58	57	54	49
NC_031768.1	478	54	50	49	38	37	55	40	67	64	39	49	50	42	59	42	42	59	57	55	48
NC_031768.1	479	53	49	49	38	37	55	40	69	63	39	49	48	44	59	41	43	59	56	55	48
NC_031768.1	480	53	50	49	38	37	55	40	69	63	39	49	49	44	58	40	43	61	56	55	49
NC_031768.1	481	52	51	49	38	37	55	41	69	63	38	49	48	44	58	41	43	60	55	55	49
NC_031768.1	482	52	52	49	38	37	54	41	67	62	38	49	48	44	60	41	43	61	55	55	49
NC_031768.1	483	53	51	49	38	36	54	40	67	62	38	49	46	42	61	41	43	61	54	54	50
NC_031768.1	484	53	51	49	38	37	54	40	66	62	38	50	47	42	63	41	43	60	54	55	49
NC_031768.1	485	53	51	49	38	37	54	39	66	62	40	50	47	42	63	41	43	60	53	55	50
NC_031768.1	486	54	50	50	36	38	54	39	67	62	40	50	48	42	63	42	44	59	54	56	51
NC_031768.1	487	54	49	50	36	38	55	39	69	61	40	50	48	42	62	41	45	59	54	56	50
NC_031768.1	488	54	49	49	35	38	54	39	69	61	42	50	48	43	61	41	45	59	54	55	50
NC_031768.1	489	54	49	48	35	38	54	39	66	61	42	50	49	43	60	41	45	57	53	55	50
NC_031768.1	490	54	47	48	35	38	54	39	66	62	42	48	49	43	61	40	44	57	51	56	49
NC_031768.1	491	54	47	48	35	38	54	38	66	62	42	48	50	43	61	40	45	57	51	56	49
NC_031768.1	492	54	47	49	35	37	54	37	65	63	42	49	51	43	61	39	45	57	51	56	49
NC_031768.1	493	54	47	49	35	37	54	35	63	63	42	48	51	43	61	39	45	57	51	56	48
NC_031768.1	494	55	47	49	35	37	54	35	64	62	42	49	51	42	61	41	45	58	51	56	49
NC_031768.1	495	56	47	50	35	37	53	35	63	61	42	48	52	44	61	41	45	59	51	56	49
NC_031768.1	496	56	46	51	35	37	53	35	63	60	42	49	51	43	62	41	46	60	50	55	50
NC_031768.1	497	56	48	51	35	38	53	36	62	62	43	47	51	43	62	40	46	60	51	55	50
NC_031768.1	498	56	48	51	34	38	54	36	61	62	43	47	50	44	61	40	46	60	50	56	50
NC_031768.1	499	57	49	50	34	38	54	36	60	64	42	48	51	44	61	40	47	59	50	55	52
NC_031768.1	500	57	50	51	36	39	55	36	60	65	42	47	51	44	63	39	47	59	50	55	52
NC_031768.1	501	57	49	51	36	38	54	36	60	63	42	48	52	44	63	39	47	58	50	55	52
NC_031768.1	502	56	48	51	35	38	54	36	60	65	42	48	52	44	64	38	48	57	50	56	50
NC_031768.1	503	55	50	52	35	38	54	36	60	65	42	48	52	43	64	38	45	56	51	55	50
NC_031768.1	504	55	50	52	36	38	54	37	60	65	43	48	53	44	65	39	47	57	50	55	50
NC_031768.1	505	54	50	54	35	38	54	38	60	69	43	48	53	43	65	39	46	57	51	55	51
NC_031768.1	506	54	50	55	34	38	54	40	61	69	42	48	52	43	65	40	46	57	51	54	51
NC_031768.1	507	54	50	55	34	38	53	42	61	69	43	47	52	43	64	40	48	57	52	54	51
NC_031768.1	508	55	51	54	34	37	54	42	61	70	43	47	52	43	64	41	48	55	52	54	52
NC_031768.1	509	55	50	52	34	37	53	42	61	70	43	46	52	42	64	39	48	54	52	54	52
NC_031768.1	510	55	50	50	34	38	53	43	60	68	44	47	51	42	64	39	48	56	52	54	52
NC_031768.1	511	57	51	50	34	38	53	41	60	69	45	46	51	42	65	38	47	55	53	54	53
NC_031768.1	512	57	51	50	34	38	53	40	60	69	45	46	51	41	64	38	47	55	53	54	52
NC_031768.1	513	56	51	50	34	38	53	41	59	70	45	46	51	41	64	38	47	54	54	52	51
NC_031768.1	514	56	52	50	33	38	53	42	60	71	45	46	51	42	62	40	47	55	55	52	51
NC_031768.1	515	56	52	50	32	37	53	41	58	70	45	46	51	42	61	40	48	54	55	52	51
NC_031768.1	516	56	51	50	33	36	53	41	59	68	44	46	52	42	61	39	48	54	55	54	51
NC_031768.1	517	56	50	50	33	36	53	41	58	69	43	46	52	42	61	39	48	54	55	54	51
NC_031768.1	518	57	50	50	31	35	53	41	58	68	43	47	53	42	61	38	48	53	55	54	52
NC_031768.1	519	57	51	50	31	35	53	39	58	70	43	47	54	42	61	39	48	52	55	55	52
NC_031768.1	520	58	51	50	32	35	52	39	58	70	44	45	54	42	60	39	48	52	56	55	52
NC_031768.1	521	58	51	49	32	35	52	40	58	70	44	45	55	41	61	40	48	52	56	54	52
NC_031768.1	522	58	51	49	32	35	52	41	56	70	43	45	56	41	61	39	48	52	56	54	53
NC_031768.1	523	58	51	49	33	36	52	41	57	70	43	45	55	41	60	41	48	51	56	55	52
NC_031768.1	524	59	50	51	33	36	53	41	58	69	43	46	55	40	61	41	47	53	57	55	53
NC_031768.1	525	59	50	52	33	37	53	41	59	68	40	45	55	39	61	41	47	53	57	55	52
NC_031768.1	526	57	50	52	32	36	52	40	59	69	40	44	54	40	61	41	47	53	57	54	52
NC_031768.1	527	55	50	53	33	36	54	38	58	69	39	44	54	40	61	41	48	52	59	55	54
NC_031768.1	528	53	50	55	34	36	54	38	58	70	39	43	55	40	61	41	51	52	60	55	54
NC_031768.1	529	52	50	56	35	35	54	38	57	70	39	43	56	40	61	40	51	51	58	55	54
NC_031768.1	530	51	49	56	35	35	55	40	56	70	39	43	56	40	61	41	52	50	57	55	52
NC_031768.1	531	51	48	56	34	35	55	40	56	69	40	42	55	40	60	41	52	50	57	54	52
NC_031768.1	532	51	48	56	33	36	54	39	53	69	40	42	55	40	60	41	51	50	57	55	52
NC_031768.1	533	51	48	57	32	37	54	38	53	69	39	42	57	40	59	40	52	51	57	56	52
NC_031768.1	534	49	48	56	32	38	55	39	53	70	39	42	57	39	60	40	52	50	57	56	51
NC_031768.1	535	48	47	56	32	37	55	40	54	69	38	42	57	40	60	41	52	50	57	56	51
NC_031768.1	536	49	47	57	32	37	55	40	54	69	38	42	58	40	60	42	52	52	57	56	52
NC_031768.1	537	50	47	57	32	37	56	39	52	69	38	41	57	39	60	41	52	52	56	56	52
NC_031768.1	538	50	47	56	31	38	57	37	52	70	37	41	59	40	59	41	52	50	57	56	52
NC_031768.1	539	50	47	57	31	38	56	37	52	70	37	40	61	40	59	41	53	50	57	57	52
NC_031768.1	540	50	49	57	31	38	56	38	53	72	36	40	62	39	59	41	54	50	55	57	54
NC_031768.1	541	50	49	57	31	38	55	39	53	72	34	41	62	38	59	41	54	51	55	57	56
NC_031768.1	542	50	49	57	33	38	55	39	53	71	34	41	62	37	59	42	55	51	55	58	56
NC_031768.1	543	51	50	58	34	38	54	39	54	72	34	42	63	37	60	43	55	51	56	58	56
NC_031768.1	544	50	50	57	33	38	54	39	55	72	34	42	63	37	60	42	55	50	56	58	57
NC_031768.1	545	49	50	56	32	38	53	39	54	71	34	42	63	37	61	42	55	49	54	58	58
NC_031768.1	546	49	49	57	31	37	53	39	55	72	34	42	63	37	59	42	55	50	54	58	57
NC_031768.1	547	47	50	56	31	38	53	40	55	73	33	42	61	36	59	42	55	49	55	57	57
NC_031768.1	548	47	50	56	32	38	52	40	56	72	33	41	61	37	60	41	57	48	54	59	57
NC_031768.1	549	47	49	56	32	39	54	40	56	72	33	41	61	37	61	41	58	47	54	58	57
NC_031768.1	550	47	48	56	32	39	55	39	55	72	33	40	59	37	61	41	57	47	51	58	57
NC_031768.1	551	47	49	56	32	39	54	39	55	70	33	39	59	37	60	42	57	47	50	56	58
NC_031768.1	552	46	49	56	32	40	54	40	56	70	33	39	59	37	61	42	57	48	50	56	58
NC_031768.1	553	46	49	57	32	39	56	40	55	71	33	38	59	36	61	42	57	48	51	56	58
NC_031768.1	554	45	49	56	31	39	57	39	54	70	32	38	58	36	60	41	56	48	51	56	58
NC_031768.1	555	44	48	55	31	39	57	40	53	69	31	41	58	37	60	43	58	49	52	57	58
